5.0
17.0
28.0
13.0
82.0
3.0
20.0
21.0
11.0
5.0
10.0
0.0
3.0
2.0
5.0
0.0
3.0
0.0
0.0
15.0
52.0
15.0
10.0
8.0
12.0
0.0
4.0
4.0
1.0
0.0
57.0
17.0
5.0
14.0
8.0
6.0
0.0
11.0
3.0
0.0
0.0
0.0
1.0
7.0
0.0
14.0
15.0
8.0
6.0
28.0
3.0
0.0
8.0
0.0
0.0
1.0
6.0
46.0
9.0
35.0
13.0
0.0
0.0
0.0
7.0
0.0
1.0
0.0
0.0
3.0
0.0
9.0
16.0
9.0
13.0
31.0
30.0
0.0
1.0
3.0
0.0
1.0
3.0
32.0
8.0
38.0
33.0
2.0
5.0
0.0
3.0
9.0
8.0
18.0
18.0
0.0
2.0
10.0
63.0
1.0
34.0
53.0
15.0
0.0
0.0
1.0
0.0
5.0
5.0
6.0
41.0
27.0
1.0
0.0
0.0
5.0
5.0
0.0
0.0
7.0
36.0
10.0
13.0
12.0
23.0
33.0
12.0
19.0
28.0
9.0
0.0
0.0
1.0
6.0
14.0
59.0
64.0
13.0
0.0
1.0
27.0
2.0
0.0
2.0
5.0
22.0
7.0
14.0
16.0
16.0
31.0
13.0
20.0
20.0
25.0
1.0
0.0
1.0
10.0
3.0
3.0
53.0
19.0
5.0
19.0
53.0
35.0
9.0
1.0
13.0
17.0
42.0
54.0
20.0
1.0
10.0
0.0
43.0
15.0
12.0
7.0
4.0
1.0
19.0
4.0
0.0
17.0
4.0
13.0
14.0
0.0
15.0
15.0
0.0
2.0
1.0
8.0
19.0
44.0
2.0
7.0
6.0
30.0
42.0
17.0
6.0
36.0
17.0
8.0
6.0
0.0
0.0
0.0
0.0
11.0
17.0
0.0
7.0
25.0
2.0
4.0
37.0
2.0
42.0
42.0
17.0
16.0
50.0
21.0
31.0
14.0
12.0
6.0
16.0
2.0
3.0
0.0
0.0
6.0
0.0
17.0
1.0
2.0
6.0
9.0
20.0
7.0
58.0
3.0
5.0
25.0
7.0
1.0
19.0
31.0
76.0
31.0
